table_name,discovered_in_cisadm_dictionary,in_workstream_dictionary,workstreams,in_domain_metadata,num_rows,last_analyzed,stats_population_status,stats_freshness
D1_USAGE_PERIOD,Y,N,,N,656981,2026-01-09 02:16:32,populated,stale
D1_USAGE_PERIOD_ITEM_DET,Y,N,,N,0,2026-01-07 21:33:51,empty,stale
D1_USAGE_PERIOD_SQ,Y,Y,meter_ops,Y,679716,2026-01-27 02:22:14,populated,stale
D1_USAGE_PERIOD_SQ_DATA,Y,N,,N,0,2026-01-07 21:33:52,empty,stale
D1_USAGE_REL,Y,N,,N,84,2026-01-09 02:12:12,populated,stale
D1_USAGE_SCALAR_DTL,Y,N,,N,720055,2026-02-20 02:20:50,populated,stale
D1_USER_DIV,Y,N,,N,0,2026-01-07 21:33:54,empty,stale
D1_USG_CAL_TYPE,Y,N,,N,0,2026-01-07 21:33:54,empty,stale
D1_USG_CAL_TYPE_CHAR,Y,N,,N,0,2026-01-07 21:33:54,empty,stale
D1_USG_CAL_TYPE_L,Y,N,,N,0,2026-01-07 21:33:54,empty,stale
D1_USG_CAL_TYPE_REQ_TYPE,Y,N,,N,0,2026-01-07 21:33:54,empty,stale
D1_USG_CAL_TYPE_USTYPE_USG_GRP,Y,N,,N,0,2026-01-07 21:33:54,empty,stale
D1_USG_CAL_TYPE_US_TYPE,Y,N,,N,0,2026-01-07 21:33:54,empty,stale
D1_USG_GRP,Y,N,,N,9,2026-02-14 22:23:50,populated,stale
D1_USG_GRP_CHAR,Y,N,,N,0,2026-01-07 21:33:54,empty,stale
D1_USG_GRP_L,Y,N,,N,9,2026-01-20 02:18:25,populated,stale
D1_USG_GRP_VAL_DC_TYPE,Y,N,,N,14,2026-01-07 21:33:55,populated,stale
D1_USG_RULE,Y,N,,N,19,2026-01-09 02:12:38,populated,stale
D1_USG_RULE_CHAR,Y,N,,N,0,2026-01-07 21:33:55,empty,stale
D1_USG_RULE_ELIG_CRIT,Y,N,,N,0,2026-01-07 21:33:55,empty,stale
D1_USG_RULE_ELIG_CRIT_CHAR,Y,N,,N,0,2026-01-07 21:33:55,empty,stale
D1_USG_RULE_ELIG_CRIT_L,Y,N,,N,0,2026-01-07 21:33:55,empty,stale
D1_USG_RULE_L,Y,N,,N,19,2026-01-09 02:12:21,populated,stale
D1_US_CHAR,Y,N,,N,0,2026-01-07 21:33:55,empty,stale
D1_US_CONTACT,Y,Y,customer_ops,Y,68109,2026-01-09 02:13:37,populated,stale
D1_US_DYN_OPT,Y,N,,N,0,2026-01-07 21:33:55,empty,stale
D1_US_DYN_OPT_OVRRD,Y,N,,N,0,2026-01-07 21:33:55,empty,stale
D1_US_FACTOR_OVRD,Y,N,,N,0,2026-01-07 21:33:55,empty,stale
D1_US_IDENTIFIER,Y,Y,meter_ops,Y,136218,2026-01-09 02:13:45,populated,stale
D1_US_K,Y,N,,N,68109,2026-01-07 21:33:56,populated,stale
D1_US_LOG,Y,N,,N,122299,2026-01-16 02:06:45,populated,stale
D1_US_LOG_PARM,Y,N,,N,122299,2026-01-16 02:06:15,populated,stale
D1_US_MC,Y,N,,N,0,2026-01-07 21:33:57,empty,stale
D1_US_MC_SET,Y,N,,N,0,2026-01-07 21:33:57,empty,stale
D1_US_MKT_PART,Y,N,,N,0,2026-01-07 21:33:57,empty,stale
D1_US_MKT_PART_CHAR,Y,N,,N,0,2026-01-07 21:33:57,empty,stale
D1_US_MKT_PART_IDENTIFIER,Y,N,,N,0,2026-01-07 21:33:57,empty,stale
D1_US_MKT_PART_K,Y,N,,N,0,2026-01-07 21:33:57,empty,stale
D1_US_MKT_PART_LOG,Y,N,,N,0,2026-01-07 21:33:57,empty,stale
D1_US_MKT_PART_LOG_PARM,Y,N,,N,0,2026-01-07 21:33:57,empty,stale
D1_US_QTY,Y,N,,N,0,2026-01-07 21:33:57,empty,stale
D1_US_QTY_K,Y,N,,N,0,2026-01-07 21:33:57,empty,stale
D1_US_QTY_LOG,Y,N,,N,0,2026-01-07 21:33:57,empty,stale
D1_US_QTY_LOG_PARM,Y,N,,N,0,2026-01-07 21:33:58,empty,stale
D1_US_QTY_TYPE,Y,N,,N,0,2026-01-07 21:33:58,empty,stale
D1_US_QTY_TYPE_IDENTIFIER,Y,N,,N,0,2026-01-07 21:33:58,empty,stale
D1_US_QTY_TYPE_IDENTIFIER_L,Y,N,,N,0,2026-01-07 21:33:58,empty,stale
D1_US_QTY_TYPE_L,Y,N,,N,0,2026-01-07 21:33:58,empty,stale
D1_US_REL,Y,N,,N,0,2026-01-07 21:33:58,empty,stale
D1_US_RS_CLASS,Y,N,,N,0,2026-01-07 21:33:58,empty,stale
D1_US_SP,Y,Y,meter_ops,Y,64647,2026-01-16 02:06:11,populated,stale
D1_US_SP_CHAR,Y,N,,N,0,2026-01-07 21:33:58,empty,stale
D1_US_TYPE,Y,N,,N,81,2026-02-14 22:23:43,populated,stale
D1_US_TYPE_CHAR,Y,N,,N,81,2026-02-14 22:23:43,populated,stale
D1_US_TYPE_FB_USG_GRP,Y,N,,N,0,2026-01-07 21:33:58,empty,stale
D1_US_TYPE_L,Y,N,,N,81,2026-02-14 22:23:43,populated,stale
D1_US_TYPE_VAL_DYN_OPT_TYPE,Y,N,,N,0,2026-01-07 21:33:58,empty,stale
D1_US_TYPE_VAL_SPR,Y,N,,N,81,2026-02-14 22:23:49,populated,stale
D1_US_TYPE_VAL_SP_TYPE,Y,N,,N,109,2026-02-14 22:23:49,populated,stale
D1_US_TYPE_VAL_USG_GRP,Y,N,,N,58,2026-01-09 02:12:17,populated,stale
D1_US_USG_GRP,Y,N,,N,0,2026-01-07 21:33:58,empty,stale
D1_US_USG_GRP_DL,Y,N,,N,0,2026-01-07 21:33:58,empty,stale
D1_US_USG_GRP_SEQ,Y,N,,N,0,2026-01-07 21:33:59,empty,stale
D1_VALID_MULTI_VAR_FACTOR,Y,N,,N,0,2026-01-07 21:33:59,empty,stale
D1_VEE_ELIG_CRIT,Y,N,,N,0,2026-01-07 21:33:59,empty,stale
D1_VEE_ELIG_CRIT_CHAR,Y,N,,N,0,2026-01-07 21:33:59,empty,stale
D1_VEE_ELIG_CRIT_L,Y,N,,N,0,2026-01-07 21:33:59,empty,stale
D1_VEE_EXCP,Y,Y,meter_ops,Y,1603952,2026-02-03 02:14:53,populated,stale
D1_VEE_EXCP_CHAR,Y,N,,N,0,2026-01-07 21:34:00,empty,stale
D1_VEE_EXCP_K,Y,N,,N,1603895,2026-01-07 21:34:00,populated,stale
D1_VEE_EXCP_PARM,Y,N,,N,510472,2026-01-27 02:22:02,populated,stale
D1_VEE_GRP,Y,N,,N,110,2026-01-07 21:34:02,populated,stale
D1_VEE_GRP_CHAR,Y,N,,N,0,2026-01-07 21:34:02,empty,stale
D1_VEE_GRP_L,Y,N,,N,110,2026-01-20 02:18:25,populated,stale
D1_VEE_RULE,Y,N,,N,445,2026-02-28 22:20:29,populated,stale
D1_VEE_RULE_CHAR,Y,N,,N,0,2026-01-07 21:34:02,empty,stale
D1_VEE_RULE_L,Y,N,,N,445,2026-01-09 02:12:39,populated,stale
ERR$_C1_BI_FTGL_MONTHLY_A,Y,N,,N,0,2026-01-07 21:34:02,empty,stale
ERR$_C1_BI_FT_MONTHLY_A,Y,N,,N,0,2026-01-07 21:34:02,empty,stale
F1_ACTION_METHOD,Y,N,,N,3,2026-01-16 02:05:25,populated,stale
F1_ACTION_METHOD_CHAR,Y,N,,N,0,2026-01-07 21:34:03,empty,stale
F1_ACTION_METHOD_L,Y,N,,N,3,2026-01-16 02:05:28,populated,stale
F1_ARC_TBL_PARTITION_HIST,Y,N,,N,0,2026-01-07 21:34:03,empty,stale
F1_ATTACHMENT,Y,N,,N,3,2026-02-04 02:18:24,populated,stale
F1_ATTACHMENT_CHAR,Y,N,,N,13,2026-01-09 02:12:13,populated,stale
F1_ATTACHMENT_K,Y,N,,N,3,2026-01-07 21:34:03,populated,stale
F1_BKT_CONFIG,Y,N,,N,1,2026-01-23 02:17:03,populated,stale
F1_BKT_CONFIG_L,Y,N,,N,1,2026-01-23 02:17:03,populated,stale
F1_BKT_CONFIG_REL_OBJ,Y,N,,N,0,2026-01-07 21:34:03,empty,stale
F1_BKT_CONFIG_VAL,Y,N,,N,5,2026-01-23 02:16:58,populated,stale
F1_BKT_CONFIG_VAL_L,Y,N,,N,5,2026-01-23 02:16:58,populated,stale
F1_BNDL,Y,Y,common,Y,12,2026-02-14 22:23:49,populated,stale
F1_BNDL_CHAR,Y,N,,N,0,2026-01-07 21:34:04,empty,stale
F1_BNDL_ENTITY,Y,N,,N,112,2026-02-14 22:23:49,populated,stale
F1_BNDL_ENTTY,N,Y,common,Y,,,unknown,unknown
F1_BNDL_K,Y,N,,N,12,2026-01-07 21:34:04,populated,stale
F1_BNDL_LOG,Y,N,,N,26,2026-01-07 21:34:04,populated,stale
F1_BNDL_LOG_PARM,Y,N,,N,24,2026-01-07 21:34:04,populated,stale
F1_BUS_EVT_LOG,Y,N,,N,0,2026-01-07 21:34:04,empty,stale
F1_BUS_EVT_LOG_CHAR,Y,N,,N,0,2026-01-07 21:34:04,empty,stale
F1_BUS_EVT_LOG_K,Y,N,,N,0,2026-01-07 21:34:04,empty,stale
F1_BUS_EVT_LOG_MSG_PARM,Y,N,,N,0,2026-01-07 21:34:04,empty,stale
F1_BUS_FLG,Y,N,,N,0,2026-01-07 21:34:04,empty,stale
F1_BUS_FLG_CHAR,Y,N,,N,0,2026-01-07 21:34:04,empty,stale
F1_BUS_FLG_K,Y,N,,N,0,2026-01-07 21:34:04,empty,stale
F1_BUS_FLG_LOG,Y,N,,N,0,2026-01-07 21:34:05,empty,stale
F1_BUS_FLG_LOG_PARM,Y,N,,N,0,2026-01-07 21:34:05,empty,stale
F1_BUS_FLG_REL,Y,N,,N,0,2026-01-07 21:34:05,empty,stale
F1_BUS_FLG_REL_OBJ,Y,N,,N,0,2026-01-07 21:34:05,empty,stale
F1_BUS_FLG_TYPE,Y,N,,N,0,2026-01-07 21:34:05,empty,stale
F1_BUS_FLG_TYPE_ALG,Y,N,,N,0,2026-01-07 21:34:05,empty,stale
F1_BUS_FLG_TYPE_BUS_PROC,Y,N,,N,0,2026-01-07 21:34:05,empty,stale
F1_BUS_FLG_TYPE_CHAR,Y,N,,N,0,2026-01-07 21:34:05,empty,stale
F1_BUS_FLG_TYPE_L,Y,N,,N,0,2026-01-07 21:34:05,empty,stale
F1_BUS_OBJ,Y,N,,N,3889,2026-01-17 22:11:36,populated,stale
F1_BUS_OBJ_ALG,Y,N,,N,3742,2026-01-16 02:05:37,populated,stale
F1_BUS_OBJ_L,Y,N,,N,3889,2026-01-28 02:15:08,populated,stale
F1_BUS_OBJ_OPT,Y,N,,N,5463,2026-01-16 02:05:37,populated,stale
F1_BUS_OBJ_STATUS,Y,N,,N,4464,2026-01-23 02:18:54,populated,stale
F1_BUS_OBJ_STATUS_ALG,Y,N,,N,8791,2026-01-16 02:05:49,populated,stale
F1_BUS_OBJ_STATUS_L,Y,N,,N,4464,2026-01-09 02:12:53,populated,stale
F1_BUS_OBJ_STATUS_OPT,Y,N,,N,8206,2026-01-09 02:12:59,populated,stale
F1_BUS_OBJ_STATUS_RSN,Y,N,,N,195,2026-01-16 02:05:32,populated,stale
F1_BUS_OBJ_STATUS_RSN_CHAR,Y,N,,N,25,2026-01-21 02:21:37,populated,stale
F1_BUS_OBJ_STATUS_RSN_L,Y,N,,N,195,2026-01-16 02:05:28,populated,stale
F1_BUS_OBJ_TR_RULE,Y,N,,N,5416,2026-01-09 02:12:58,populated,stale
F1_BUS_OBJ_TR_RULE_L,Y,N,,N,5416,2026-01-09 02:13:02,populated,stale
F1_BUS_SVC,Y,N,,N,3793,2026-01-13 02:15:07,populated,stale
F1_BUS_SVC_L,Y,N,,N,3793,2026-01-09 02:13:04,populated,stale
F1_CALENDAR_D,Y,N,,N,0,2026-01-07 21:34:07,empty,stale
F1_COLOR_OPT,Y,N,,N,17,2026-01-16 02:05:27,populated,stale
F1_COLOR_OPT_ITEM,Y,N,,N,0,2026-01-07 21:34:07,empty,stale
F1_COLOR_OPT_L,Y,N,,N,17,2026-01-07 21:34:07,populated,stale
F1_CRYPTO_KEY,Y,N,,N,0,2026-01-07 21:34:07,empty,stale
F1_CRYPTO_KEY_RING,Y,N,,N,0,2026-01-07 21:34:07,empty,stale
F1_CRYPTO_KEY_RING_L,Y,N,,N,0,2026-01-07 21:34:07,empty,stale
F1_CRYPTO_KEY_RING_LINK,Y,N,,N,0,2026-01-07 21:34:07,empty,stale
F1_CRYPTO_KEY_RING_LOG,Y,N,,N,0,2026-01-07 21:34:07,empty,stale
F1_CRYPTO_KEY_RING_LOG_PARM,Y,N,,N,0,2026-01-07 21:34:08,empty,stale
F1_CUBE_TYPE,Y,N,,N,0,2026-01-07 21:34:08,empty,stale
F1_CUBE_TYPE_L,Y,N,,N,0,2026-01-07 21:34:08,empty,stale
F1_CUBE_VIEW,Y,N,,N,0,2026-01-07 21:34:08,empty,stale
F1_CUBE_VIEW_L,Y,N,,N,0,2026-01-07 21:34:08,empty,stale
F1_CUBE_VIEW_LOG,Y,N,,N,0,2026-01-07 21:34:08,empty,stale
F1_CUBE_VIEW_LOG_PARM,Y,N,,N,0,2026-01-07 21:34:08,empty,stale
F1_DATA_AREA,Y,N,,N,3087,2026-01-09 02:12:51,populated,stale
F1_DATA_AREA_L,Y,N,,N,3087,2026-01-16 02:05:35,populated,stale
F1_DATA_EXPORT_CTRL,Y,N,,N,0,2026-01-07 21:34:08,empty,stale
F1_DATA_EXPORT_CTRL_LOG,Y,N,,N,2,2026-01-07 21:34:08,populated,stale
F1_DATA_EXPORT_CTRL_LOG_PARM,Y,N,,N,0,2026-01-07 21:34:08,empty,stale
F1_DB_OBJECTS_REPO,Y,N,,N,10225,2026-01-07 21:34:08,populated,stale
F1_DEPLOYMENT,Y,N,,N,0,2026-01-07 21:34:08,empty,stale
F1_DEPLOYMENT_ITEM,Y,N,,N,209,2026-01-07 21:34:08,populated,stale
F1_DEPLOYMENT_ITEM_METADATA,Y,N,,N,0,2026-01-07 21:34:09,empty,stale
F1_DEPLOYMENT_K,Y,N,,N,0,2026-01-07 21:34:09,empty,stale
F1_DEPLOYMENT_PART,Y,N,,N,4,2026-01-07 21:34:09,populated,stale
F1_DEPLOYMENT_PART_L,Y,N,,N,4,2026-01-07 21:34:09,populated,stale
F1_DEPLOYMENT_TYPE,Y,N,,N,0,2026-01-07 21:34:09,empty,stale
F1_DEPLOYMENT_TYPE_L,Y,N,,N,0,2026-01-07 21:34:09,empty,stale
F1_DEPTYP_DEPPART,Y,N,,N,0,2026-01-07 21:34:09,empty,stale
F1_DEPTYP_MDT_TYPE,Y,N,,N,0,2026-01-07 21:34:09,empty,stale
F1_DEPTYP_MSG_CAT,Y,N,,N,0,2026-01-07 21:34:09,empty,stale
F1_DEPTYP_USR_GRP,Y,N,,N,0,2026-01-07 21:34:09,empty,stale
F1_ERASURE_SCHED,Y,N,,N,0,2026-01-07 21:34:09,empty,stale
F1_ERASURE_SCHED_K,Y,N,,N,0,2026-01-07 21:34:09,empty,stale
F1_ERASURE_SCHED_LOG,Y,N,,N,0,2026-01-07 21:34:09,empty,stale
F1_ERASURE_SCHED_LOG_PARM,Y,N,,N,0,2026-01-07 21:34:09,empty,stale
F1_ETL_MP_CTRL,Y,N,,N,0,2026-01-07 21:34:09,empty,stale
F1_EXTSYS_OUTMSG_PROF,Y,N,,N,12,2026-02-13 02:16:57,populated,stale
F1_EXT_LOOKUP_VAL,Y,N,,N,2379,2026-02-14 22:23:50,populated,stale
F1_EXT_LOOKUP_VAL_CHAR,Y,N,,N,683,2026-02-14 22:23:50,populated,stale
F1_EXT_LOOKUP_VAL_L,Y,N,,N,2383,2026-02-14 22:23:50,populated,stale
F1_FACT,Y,N,,N,45,2026-02-27 02:15:24,populated,stale
F1_FACT_CHAR,Y,N,,N,30,2026-02-27 02:15:23,populated,stale
F1_FACT_K,Y,N,,N,45,2026-01-07 21:34:10,populated,stale
F1_FACT_LOG,Y,N,,N,45,2026-01-07 21:34:10,populated,stale
F1_FACT_LOG_PARM,Y,N,,N,0,2026-01-07 21:34:10,empty,stale
F1_FILE_INT_REC,Y,N,,N,5,2026-01-07 21:34:10,populated,stale
F1_FILE_INT_REC_ALG,Y,N,,N,5,2026-01-07 21:34:10,populated,stale
F1_FILE_INT_REC_L,Y,N,,N,5,2026-01-07 21:34:10,populated,stale
F1_FILE_INT_TYPE,Y,N,,N,5,2026-01-07 21:34:10,populated,stale
F1_FILE_INT_TYPE_L,Y,N,,N,5,2026-01-07 21:34:10,populated,stale
F1_GENERIC_GTT,Y,N,,N,,,unknown,unknown
F1_GEN_PROC,Y,N,,N,572246,2026-01-07 21:34:10,populated,stale
F1_GEN_PROC_K,Y,N,,N,572246,2026-01-07 21:34:11,populated,stale
F1_GNRL_AUDIT,Y,N,,N,0,2026-01-07 21:34:11,empty,stale
F1_GNRL_AUDIT_CHAR,Y,N,,N,0,2026-01-07 21:34:12,empty,stale
F1_GNRL_AUDIT_K,Y,N,,N,0,2026-01-07 21:34:12,empty,stale
F1_GNRL_AUDIT_VAL,Y,N,,N,0,2026-01-07 21:34:12,empty,stale
F1_INSIGHT_GRP,Y,N,,N,4,2026-01-16 02:05:31,populated,stale
F1_INSIGHT_GRP_CHAR,Y,N,,N,0,2026-01-07 21:34:12,empty,stale
F1_INSIGHT_GRP_L,Y,N,,N,4,2026-01-07 21:34:12,populated,stale
F1_INSIGHT_GRP_TYPE,Y,N,,N,19,2026-01-16 02:05:31,populated,stale
F1_INSIGHT_GRP_VISUAL_STR,Y,N,,N,6,2026-01-07 21:34:12,populated,stale
F1_INSIGHT_TYPE,Y,N,,N,51,2026-01-16 02:05:30,populated,stale
F1_INSIGHT_TYPE_ALG,Y,N,,N,51,2026-01-16 02:05:31,populated,stale
F1_INSIGHT_TYPE_CHAR,Y,N,,N,0,2026-01-07 21:34:12,empty,stale
F1_INSIGHT_TYPE_L,Y,N,,N,51,2026-01-07 21:34:12,populated,stale
F1_INSIGHT_TYPE_USER_ACT,Y,N,,N,22,2026-01-16 02:05:30,populated,stale
F1_INSIGHT_TYPE_USER_ACT_ALG,Y,N,,N,0,2026-01-07 21:34:12,empty,stale
F1_INSIGHT_TYPE_VISUAL_SETTING,Y,N,,N,141,2026-01-16 02:05:27,populated,stale
F1_INSTALLATION,Y,N,,N,1,2026-01-09 02:12:20,populated,stale
F1_IWS_ANN,Y,N,,N,2,2026-02-21 22:16:50,populated,stale
F1_IWS_ANN_L,Y,N,,N,2,2026-01-07 21:34:12,populated,stale
F1_IWS_ANN_PARM,Y,N,,N,5,2026-02-21 22:16:50,populated,stale
F1_IWS_ANN_TYPE,Y,N,,N,5,2026-02-21 22:16:50,populated,stale
F1_IWS_ANN_TYPE_L,Y,N,,N,5,2026-01-07 21:34:13,populated,stale
F1_IWS_ANN_TYPE_PARM,Y,N,,N,7,2026-02-21 22:16:49,populated,stale
F1_IWS_ANN_TYPE_PARM_L,Y,N,,N,7,2026-01-07 21:34:13,populated,stale
F1_IWS_SVC,Y,N,,N,536,2026-02-21 22:16:51,populated,stale
F1_IWS_SVC_ANN,Y,N,,N,28,2026-01-28 02:15:05,populated,stale
F1_IWS_SVC_CHAR,Y,N,,N,0,2026-01-07 21:34:13,empty,stale
F1_IWS_SVC_FLDTEXT,Y,N,,N,2104,2026-01-28 02:15:07,populated,stale
F1_IWS_SVC_L,Y,N,,N,536,2026-01-28 02:15:07,populated,stale
F1_IWS_SVC_LOG,Y,N,,N,33,2026-01-07 21:34:13,populated,stale
F1_IWS_SVC_LOG_PARM,Y,N,,N,87,2026-01-07 21:34:13,populated,stale
F1_IWS_SVC_OPER,Y,N,,N,688,2026-01-28 02:15:07,populated,stale
F1_IWS_SVC_OPER_L,Y,N,,N,688,2026-01-28 02:15:06,populated,stale
F1_IWS_SVC_OPER_OPT,Y,N,,N,2,2026-01-07 21:34:13,populated,stale
F1_IWS_SVC_OPER_PARM,Y,N,,N,169,2026-01-28 02:15:07,populated,stale
F1_IWS_SVC_SCHEMA,Y,N,,N,132,2026-01-07 21:34:13,populated,stale
F1_KEY_HASH,Y,N,,N,2,2026-01-09 02:12:12,populated,stale
F1_LGCY_OBJ,Y,N,,N,1520,2026-01-07 21:34:13,populated,stale
F1_MANAG_CONTENT,Y,N,,N,183,2026-01-09 02:12:44,populated,stale
F1_MANAG_CONTENT_L,Y,N,,N,183,2026-01-07 21:34:14,populated,stale
F1_MAP,Y,N,,N,5364,2026-01-09 02:13:31,populated,stale
F1_MAP_L,Y,N,,N,5363,2026-01-09 02:12:53,populated,stale
F1_MAP_OVRD,Y,N,,N,1,2026-01-09 02:12:26,populated,stale
F1_MDT,Y,N,,N,0,2026-01-07 21:34:14,empty,stale
F1_MDT_CHAR,Y,N,,N,0,2026-01-07 21:34:14,empty,stale
F1_MDT_K,Y,N,,N,0,2026-01-07 21:34:14,empty,stale
F1_MDT_TYPE,Y,N,,N,0,2026-01-07 21:34:14,empty,stale
F1_MDT_TYPE_CHAR,Y,N,,N,0,2026-01-07 21:34:14,empty,stale
F1_MDT_TYPE_L,Y,N,,N,0,2026-01-07 21:34:14,empty,stale
F1_MD_BI_TBL,Y,N,,N,243,2026-01-27 02:21:53,populated,stale
F1_MD_BI_TBL_FLD,Y,N,,N,2737,2026-01-24 22:15:07,populated,stale
F1_MD_BI_TBL_L,Y,N,,N,243,2026-01-27 02:21:52,populated,stale
F1_MD_DB_OBJ,Y,N,,N,8,2026-01-07 21:34:14,populated,stale
F1_MIGR_DATA_ST,Y,Y,common,Y,578,2026-02-14 22:23:49,populated,stale
F1_MIGR_DATA_ST_ALG,Y,N,,N,0,2026-01-07 21:34:15,empty,stale
F1_MIGR_DATA_ST_K,Y,N,,N,572,2026-01-07 21:34:15,populated,stale
F1_MIGR_DATA_ST_LOG,Y,N,,N,3024,2026-01-15 02:21:36,populated,stale
F1_MIGR_DATA_ST_LOG_PARM,Y,N,,N,2977,2026-01-15 02:21:36,populated,stale
F1_MIGR_DATA_ST_TBL,Y,N,,N,561,2026-01-23 02:17:34,populated,stale
F1_MIGR_OBJ,Y,N,,N,76998,2026-01-23 02:19:09,populated,stale
F1_MIGR_OBJ_ALG,Y,N,,N,170,2026-01-23 02:18:50,populated,stale
F1_MIGR_OBJ_CLOB,Y,N,,N,6890,2026-01-23 02:19:01,populated,stale
F1_MIGR_OBJ_K,Y,N,,N,76985,2026-01-07 21:34:15,populated,stale
F1_MIGR_OBJ_LOG,Y,N,,N,245747,2026-01-23 02:19:16,populated,stale
F1_MIGR_OBJ_LOG_PARM,Y,N,,N,245687,2026-01-23 02:19:03,populated,stale
F1_MIGR_OBJ_SQL,Y,N,,N,57691,2026-01-23 02:19:02,populated,stale
F1_MIGR_OBJ_SQL_PK,Y,N,,N,148084,2026-01-23 02:19:07,populated,stale
F1_MIGR_PLAN,Y,N,,N,637,2026-01-09 02:12:42,populated,stale
F1_MIGR_PLAN_INSTR,Y,N,,N,2309,2026-01-09 02:12:53,populated,stale
F1_MIGR_PLAN_INSTR_ALG,Y,N,,N,7,2026-01-15 02:21:35,populated,stale
F1_MIGR_PLAN_INSTR_L,Y,N,,N,2311,2026-01-07 21:34:17,populated,stale
F1_MIGR_PLAN_L,Y,N,,N,637,2026-01-09 02:12:41,populated,stale
F1_MIGR_REQ,Y,N,,N,160,2026-01-15 02:21:34,populated,stale
F1_MIGR_REQ_INCL_REQ,Y,N,,N,52,2026-01-09 02:12:13,populated,stale
F1_MIGR_REQ_INSTR,Y,N,,N,11155,2026-01-15 02:21:39,populated,stale
F1_MIGR_REQ_INSTR_ENTITY,Y,N,,N,10830,2026-01-15 02:21:40,populated,stale
F1_MIGR_REQ_INSTR_L,Y,N,,N,11155,2026-01-15 02:21:37,populated,stale
F1_MIGR_REQ_L,Y,N,,N,161,2026-02-04 02:18:26,populated,stale
F1_MIGR_TRANS,Y,Y,common,Y,7793,2026-02-14 22:23:51,populated,stale
F1_MIGR_TRANS_K,Y,N,,N,7789,2026-01-07 21:34:19,populated,stale
F1_MIGR_TRANS_LOG,Y,N,,N,18730,2026-01-23 02:18:59,populated,stale
F1_MIGR_TRANS_LOG_PARM,Y,N,,N,17572,2026-01-23 02:18:53,populated,stale
F1_MKTCFG,Y,N,,N,0,2026-01-07 21:34:19,empty,stale
F1_MKTCFG_CHAR,Y,N,,N,0,2026-01-07 21:34:19,empty,stale
F1_MKTCFG_L,Y,N,,N,0,2026-01-07 21:34:19,empty,stale
F1_MKTMSG_IN,Y,N,,N,0,2026-01-07 21:34:19,empty,stale
F1_MKTMSG_IN_CHAR,Y,N,,N,0,2026-01-07 21:34:20,empty,stale
F1_MKTMSG_IN_DATA,Y,N,,N,0,2026-01-07 21:34:20,empty,stale
F1_MKTMSG_IN_EXT_REF,Y,N,,N,0,2026-01-07 21:34:20,empty,stale
F1_MKTMSG_IN_ID,Y,N,,N,0,2026-01-07 21:34:20,empty,stale
F1_MKTMSG_IN_K,Y,N,,N,0,2026-01-07 21:34:20,empty,stale
F1_MKTMSG_IN_LOG,Y,N,,N,0,2026-01-07 21:34:20,empty,stale
F1_MKTMSG_IN_LOG_PARM,Y,N,,N,0,2026-01-07 21:34:20,empty,stale
F1_MKTMSG_IN_REL_OBJ,Y,N,,N,0,2026-01-07 21:34:20,empty,stale
F1_MKTMSG_OUT,Y,N,,N,0,2026-01-07 21:34:20,empty,stale
F1_MKTMSG_OUT_CHAR,Y,N,,N,0,2026-01-07 21:34:20,empty,stale
F1_MKTMSG_OUT_DATA,Y,N,,N,0,2026-01-07 21:34:20,empty,stale
F1_MKTMSG_OUT_EXT_REF,Y,N,,N,0,2026-01-07 21:34:20,empty,stale
F1_MKTMSG_OUT_ID,Y,N,,N,0,2026-01-07 21:34:20,empty,stale
F1_MKTMSG_OUT_K,Y,N,,N,0,2026-01-07 21:34:20,empty,stale
F1_MKTMSG_OUT_LOG,Y,N,,N,0,2026-01-07 21:34:20,empty,stale
F1_MKTMSG_OUT_LOG_PARM,Y,N,,N,0,2026-01-07 21:34:21,empty,stale
F1_MKTMSG_OUT_REL_OBJ,Y,N,,N,0,2026-01-07 21:34:21,empty,stale
F1_MKTMSG_TYPE,Y,N,,N,0,2026-01-07 21:34:21,empty,stale
F1_MKTMSG_TYPE_CHAR,Y,N,,N,0,2026-01-07 21:34:21,empty,stale
F1_MKTMSG_TYPE_L,Y,N,,N,0,2026-01-07 21:34:21,empty,stale
F1_MKTPROC,Y,N,,N,0,2026-01-07 21:34:21,empty,stale
F1_MKTPROC_CHAR,Y,N,,N,0,2026-01-07 21:34:21,empty,stale
F1_MKTPROC_EVT,Y,N,,N,0,2026-01-07 21:34:21,empty,stale
F1_MKTPROC_EVT_CHAR,Y,N,,N,0,2026-01-07 21:34:21,empty,stale
F1_MKTPROC_EVT_K,Y,N,,N,0,2026-01-07 21:34:21,empty,stale
F1_MKTPROC_EVT_LOG,Y,N,,N,0,2026-01-07 21:34:21,empty,stale
F1_MKTPROC_EVT_LOG_PARM,Y,N,,N,0,2026-01-07 21:34:21,empty,stale
F1_MKTPROC_EVT_REL_OBJ,Y,N,,N,0,2026-01-07 21:34:22,empty,stale
F1_MKTPROC_ID,Y,N,,N,0,2026-01-07 21:34:22,empty,stale
F1_MKTPROC_K,Y,N,,N,0,2026-01-07 21:34:22,empty,stale
F1_MKTPROC_LOG,Y,N,,N,0,2026-01-07 21:34:22,empty,stale
F1_MKTPROC_LOG_PARM,Y,N,,N,0,2026-01-07 21:34:22,empty,stale
F1_MKTPROC_REL_OBJ,Y,N,,N,0,2026-01-07 21:34:23,empty,stale
F1_MKTPROC_REL_PROC,Y,N,,N,0,2026-01-07 21:34:23,empty,stale
