OWNER,SYNONYM_NAME,TABLE_OWNER,TABLE_NAME,DB_LINK
JSERGEANT,W1_INVOICE_LINE_CHAR,CISADM,W1_INVOICE_LINE_CHAR,
JSERGEANT,W1_INVOICE_LINE_COST_CENTER,CISADM,W1_INVOICE_LINE_COST_CENTER,
JSERGEANT,W1_INVOICE_LINE_DOCUMENT,CISADM,W1_INVOICE_LINE_DOCUMENT,
JSERGEANT,W1_INVOICE_LINE_IDENTIFIER,CISADM,W1_INVOICE_LINE_IDENTIFIER,
JSERGEANT,W1_INVOICE_LINE_K,CISADM,W1_INVOICE_LINE_K,
JSERGEANT,W1_INVOICE_LINE_LOG,CISADM,W1_INVOICE_LINE_LOG,
JSERGEANT,W1_INVOICE_LINE_LOG_PARM,CISADM,W1_INVOICE_LINE_LOG_PARM,
JSERGEANT,W1_INVOICE_LINE_NOTE,CISADM,W1_INVOICE_LINE_NOTE,
JSERGEANT,W1_INVOICE_LINE_TAX_LINE,CISADM,W1_INVOICE_LINE_TAX_LINE,
JSERGEANT,W1_INV_ADJ,CISADM,W1_INV_ADJ,
JSERGEANT,W1_INV_ADJ_ASSET,CISADM,W1_INV_ADJ_ASSET,
JSERGEANT,W1_INV_ADJ_CHAR,CISADM,W1_INV_ADJ_CHAR,
JSERGEANT,W1_INV_ADJ_K,CISADM,W1_INV_ADJ_K,
JSERGEANT,W1_INV_ADJ_LOG,CISADM,W1_INV_ADJ_LOG,
JSERGEANT,W1_INV_ADJ_LOG_PARM,CISADM,W1_INV_ADJ_LOG_PARM,
JSERGEANT,W1_INV_ADJ_LOT,CISADM,W1_INV_ADJ_LOT,
JSERGEANT,W1_LABOR_EARNING_TYPE,CISADM,W1_LABOR_EARNING_TYPE,
JSERGEANT,W1_LABOR_EARNING_TYPE_CHAR,CISADM,W1_LABOR_EARNING_TYPE_CHAR,
JSERGEANT,W1_LABOR_EARNING_TYPE_L,CISADM,W1_LABOR_EARNING_TYPE_L,
JSERGEANT,W1_MAINTMGR,CISADM,W1_MAINTMGR,
JSERGEANT,W1_MAINTMGR_CHAR,CISADM,W1_MAINTMGR_CHAR,
JSERGEANT,W1_MAINTMGR_L,CISADM,W1_MAINTMGR_L,
JSERGEANT,W1_MAINT_EVENT,CISADM,W1_MAINT_EVENT,
JSERGEANT,W1_MAINT_EVENT_CHAR,CISADM,W1_MAINT_EVENT_CHAR,
JSERGEANT,W1_MAINT_EVENT_IDENTIFIER,CISADM,W1_MAINT_EVENT_IDENTIFIER,
JSERGEANT,W1_MAINT_EVENT_K,CISADM,W1_MAINT_EVENT_K,
JSERGEANT,W1_MAINT_EVENT_LOG,CISADM,W1_MAINT_EVENT_LOG,
JSERGEANT,W1_MAINT_EVENT_LOG_PARM,CISADM,W1_MAINT_EVENT_LOG_PARM,
JSERGEANT,W1_MAINT_EVENT_MAINT_PLAN,CISADM,W1_MAINT_EVENT_MAINT_PLAN,
JSERGEANT,W1_MAINT_SCHEDULE,CISADM,W1_MAINT_SCHEDULE,
JSERGEANT,W1_MAINT_SCHEDULE_CHAR,CISADM,W1_MAINT_SCHEDULE_CHAR,
JSERGEANT,W1_MAINT_SCHEDULE_IDENTIFIER,CISADM,W1_MAINT_SCHEDULE_IDENTIFIER,
JSERGEANT,W1_MAINT_SCHEDULE_K,CISADM,W1_MAINT_SCHEDULE_K,
JSERGEANT,W1_MAINT_SCHEDULE_LOG,CISADM,W1_MAINT_SCHEDULE_LOG,
JSERGEANT,W1_MAINT_SCHEDULE_LOG_PARM,CISADM,W1_MAINT_SCHEDULE_LOG_PARM,
JSERGEANT,W1_MAINT_TRIGGER,CISADM,W1_MAINT_TRIGGER,
JSERGEANT,W1_MAINT_TRIGGER_CHAR,CISADM,W1_MAINT_TRIGGER_CHAR,
JSERGEANT,W1_MAINT_TRIGGER_IDENTIFIER,CISADM,W1_MAINT_TRIGGER_IDENTIFIER,
JSERGEANT,W1_MAINT_TRIGGER_K,CISADM,W1_MAINT_TRIGGER_K,
JSERGEANT,W1_MAINT_TRIGGER_LOG,CISADM,W1_MAINT_TRIGGER_LOG,
JSERGEANT,W1_MAINT_TRIGGER_LOG_PARM,CISADM,W1_MAINT_TRIGGER_LOG_PARM,
JSERGEANT,W1_MAINT_TRIGGER_PLN_FAIL_INFO,CISADM,W1_MAINT_TRIGGER_PLN_FAIL_INFO,
JSERGEANT,W1_MANUFACTURER,CISADM,W1_MANUFACTURER,
JSERGEANT,W1_MANUFACTURER_CHAR,CISADM,W1_MANUFACTURER_CHAR,
JSERGEANT,W1_MANUFACTURER_IDENTIFIER,CISADM,W1_MANUFACTURER_IDENTIFIER,
JSERGEANT,W1_MANUFACTURER_L,CISADM,W1_MANUFACTURER_L,
JSERGEANT,W1_MAT_DISP,CISADM,W1_MAT_DISP,
JSERGEANT,W1_MAT_DISP_CHAR,CISADM,W1_MAT_DISP_CHAR,
JSERGEANT,W1_MAT_DISP_IDENTIFIER,CISADM,W1_MAT_DISP_IDENTIFIER,
JSERGEANT,W1_MAT_DISP_K,CISADM,W1_MAT_DISP_K,
JSERGEANT,W1_MAT_DISP_LINE,CISADM,W1_MAT_DISP_LINE,
JSERGEANT,W1_MAT_DISP_LOG,CISADM,W1_MAT_DISP_LOG,
JSERGEANT,W1_MAT_DISP_LOG_PARM,CISADM,W1_MAT_DISP_LOG_PARM,
JSERGEANT,W1_MAT_ISS_LINE,CISADM,W1_MAT_ISS_LINE,
JSERGEANT,W1_MAT_ISS_LINE_CHAR,CISADM,W1_MAT_ISS_LINE_CHAR,
JSERGEANT,W1_MAT_ISS_LINE_K,CISADM,W1_MAT_ISS_LINE_K,
JSERGEANT,W1_MAT_ISS_LINE_LOG,CISADM,W1_MAT_ISS_LINE_LOG,
JSERGEANT,W1_MAT_ISS_LINE_LOG_PARM,CISADM,W1_MAT_ISS_LINE_LOG_PARM,
JSERGEANT,W1_MAT_REQ_HEADER,CISADM,W1_MAT_REQ_HEADER,
JSERGEANT,W1_MAT_REQ_HEADER_CHAR,CISADM,W1_MAT_REQ_HEADER_CHAR,
JSERGEANT,W1_MAT_REQ_HEADER_COST_CENTER,CISADM,W1_MAT_REQ_HEADER_COST_CENTER,
JSERGEANT,W1_MAT_REQ_HEADER_K,CISADM,W1_MAT_REQ_HEADER_K,
JSERGEANT,W1_MAT_REQ_HEADER_LOG,CISADM,W1_MAT_REQ_HEADER_LOG,
JSERGEANT,W1_MAT_REQ_HEADER_LOG_PARM,CISADM,W1_MAT_REQ_HEADER_LOG_PARM,
JSERGEANT,W1_MAT_REQ_LINE,CISADM,W1_MAT_REQ_LINE,
JSERGEANT,W1_MAT_REQ_LINE_CHAR,CISADM,W1_MAT_REQ_LINE_CHAR,
JSERGEANT,W1_MAT_REQ_LINE_K,CISADM,W1_MAT_REQ_LINE_K,
JSERGEANT,W1_MAT_REQ_LINE_LOG,CISADM,W1_MAT_REQ_LINE_LOG,
JSERGEANT,W1_MAT_REQ_LINE_LOG_PARM,CISADM,W1_MAT_REQ_LINE_LOG_PARM,
JSERGEANT,W1_MAT_REQ_TMPL,CISADM,W1_MAT_REQ_TMPL,
JSERGEANT,W1_MAT_REQ_TMPL_CHAR,CISADM,W1_MAT_REQ_TMPL_CHAR,
JSERGEANT,W1_MAT_REQ_TMPL_K,CISADM,W1_MAT_REQ_TMPL_K,
JSERGEANT,W1_MAT_REQ_TMPL_LOG,CISADM,W1_MAT_REQ_TMPL_LOG,
JSERGEANT,W1_MAT_REQ_TMPL_LOG_PARM,CISADM,W1_MAT_REQ_TMPL_LOG_PARM,
JSERGEANT,W1_MAT_REQ_TMPL_MAT,CISADM,W1_MAT_REQ_TMPL_MAT,
JSERGEANT,W1_MAT_RET_HEADER,CISADM,W1_MAT_RET_HEADER,
JSERGEANT,W1_MAT_RET_HEADER_CHAR,CISADM,W1_MAT_RET_HEADER_CHAR,
JSERGEANT,W1_MAT_RET_HEADER_COST_CENTER,CISADM,W1_MAT_RET_HEADER_COST_CENTER,
JSERGEANT,W1_MAT_RET_HEADER_K,CISADM,W1_MAT_RET_HEADER_K,
JSERGEANT,W1_MAT_RET_HEADER_LOG,CISADM,W1_MAT_RET_HEADER_LOG,
JSERGEANT,W1_MAT_RET_HEADER_LOG_PARM,CISADM,W1_MAT_RET_HEADER_LOG_PARM,
JSERGEANT,W1_MAT_RET_LINE,CISADM,W1_MAT_RET_LINE,
JSERGEANT,W1_MAT_RET_LINE_CHAR,CISADM,W1_MAT_RET_LINE_CHAR,
JSERGEANT,W1_MAT_RET_LINE_K,CISADM,W1_MAT_RET_LINE_K,
JSERGEANT,W1_MAT_RET_LINE_LOG,CISADM,W1_MAT_RET_LINE_LOG,
JSERGEANT,W1_MAT_RET_LINE_LOG_PARM,CISADM,W1_MAT_RET_LINE_LOG_PARM,
JSERGEANT,W1_MEASUREMENT,CISADM,W1_MEASUREMENT,
JSERGEANT,W1_MEASUREMENT_CHAR,CISADM,W1_MEASUREMENT_CHAR,
JSERGEANT,W1_MEASUREMENT_K,CISADM,W1_MEASUREMENT_K,
JSERGEANT,W1_MEASUREMENT_LOG,CISADM,W1_MEASUREMENT_LOG,
JSERGEANT,W1_MEASUREMENT_LOG_PARM,CISADM,W1_MEASUREMENT_LOG_PARM,
JSERGEANT,W1_MEASUREMENT_TYPE,CISADM,W1_MEASUREMENT_TYPE,
JSERGEANT,W1_MEASUREMENT_TYPE_CHAR,CISADM,W1_MEASUREMENT_TYPE_CHAR,
JSERGEANT,W1_MEASUREMENT_TYPE_IDENTIFIER,CISADM,W1_MEASUREMENT_TYPE_IDENTIFIER,
JSERGEANT,W1_MEASUREMENT_TYPE_L,CISADM,W1_MEASUREMENT_TYPE_L,
JSERGEANT,W1_MEASUREMENT_UOM,CISADM,W1_MEASUREMENT_UOM,
JSERGEANT,W1_MEASUREMENT_UOM_CHAR,CISADM,W1_MEASUREMENT_UOM_CHAR,
JSERGEANT,W1_MEASUREMENT_UOM_L,CISADM,W1_MEASUREMENT_UOM_L,
JSERGEANT,W1_MOBILE_SUBSCR,CISADM,W1_MOBILE_SUBSCR,
JSERGEANT,W1_MOBILE_SUBSCR_CHAR,CISADM,W1_MOBILE_SUBSCR_CHAR,
JSERGEANT,W1_MOBILE_SUBSCR_K,CISADM,W1_MOBILE_SUBSCR_K,
JSERGEANT,W1_MOBILE_SUBSCR_LOG,CISADM,W1_MOBILE_SUBSCR_LOG,
JSERGEANT,W1_MOBILE_SUBSCR_LOG_PARM,CISADM,W1_MOBILE_SUBSCR_LOG_PARM,
JSERGEANT,W1_NODE,CISADM,W1_NODE,
JSERGEANT,W1_NODE_ATTACHMENT,CISADM,W1_NODE_ATTACHMENT,
JSERGEANT,W1_NODE_CHAR,CISADM,W1_NODE_CHAR,
JSERGEANT,W1_NODE_CHAR2,CISADM,W1_NODE_CHAR2,
JSERGEANT,W1_NODE_CONTACT,CISADM,W1_NODE_CONTACT,
JSERGEANT,W1_NODE_COST_CENTER,CISADM,W1_NODE_COST_CENTER,
JSERGEANT,W1_NODE_DOCUMENT,CISADM,W1_NODE_DOCUMENT,
JSERGEANT,W1_NODE_IDENTIFIER,CISADM,W1_NODE_IDENTIFIER,
JSERGEANT,W1_NODE_K,CISADM,W1_NODE_K,
JSERGEANT,W1_NODE_LOG,CISADM,W1_NODE_LOG,
JSERGEANT,W1_NODE_LOG_PARM,CISADM,W1_NODE_LOG_PARM,
JSERGEANT,W1_NODE_MAINT_TRIGGER,CISADM,W1_NODE_MAINT_TRIGGER,
JSERGEANT,W1_NODE_TYPE,CISADM,W1_NODE_TYPE,
JSERGEANT,W1_NODE_TYPE_CHAR,CISADM,W1_NODE_TYPE_CHAR,
JSERGEANT,W1_NODE_TYPE_L,CISADM,W1_NODE_TYPE_L,
JSERGEANT,W1_ODC,CISADM,W1_ODC,
JSERGEANT,W1_ODC_CHAR,CISADM,W1_ODC_CHAR,
JSERGEANT,W1_ODC_DTL,CISADM,W1_ODC_DTL,
JSERGEANT,W1_ODC_DTL_CHAR,CISADM,W1_ODC_DTL_CHAR,
JSERGEANT,W1_ODC_DTL_COST,CISADM,W1_ODC_DTL_COST,
JSERGEANT,W1_ODC_DTL_K,CISADM,W1_ODC_DTL_K,
JSERGEANT,W1_ODC_DTL_LOG,CISADM,W1_ODC_DTL_LOG,
JSERGEANT,W1_ODC_DTL_LOG_PARM,CISADM,W1_ODC_DTL_LOG_PARM,
JSERGEANT,W1_ODC_IDENTIFIER,CISADM,W1_ODC_IDENTIFIER,
JSERGEANT,W1_ODC_K,CISADM,W1_ODC_K,
JSERGEANT,W1_ODC_LOG,CISADM,W1_ODC_LOG,
JSERGEANT,W1_ODC_LOG_PARM,CISADM,W1_ODC_LOG_PARM,
JSERGEANT,W1_ON_ASSET_VW,CISADM,W1_ON_ASSET_VW,
JSERGEANT,W1_ON_BLANKET_CONTRACT_LINE_VW,CISADM,W1_ON_BLANKET_CONTRACT_LINE_VW,
JSERGEANT,W1_ON_BLANKET_CONTRACT_VW,CISADM,W1_ON_BLANKET_CONTRACT_VW,
JSERGEANT,W1_ON_CONTACT_VW,CISADM,W1_ON_CONTACT_VW,
JSERGEANT,W1_ON_COST_CENTER_VW,CISADM,W1_ON_COST_CENTER_VW,
JSERGEANT,W1_ON_CRAFT_VW,CISADM,W1_ON_CRAFT_VW,
JSERGEANT,W1_ON_EMPLOYEE_VW,CISADM,W1_ON_EMPLOYEE_VW,
JSERGEANT,W1_ON_EU_VW,CISADM,W1_ON_EU_VW,
JSERGEANT,W1_ON_FINANCIAL_TRANS_VW,CISADM,W1_ON_FINANCIAL_TRANS_VW,
JSERGEANT,W1_ON_INVOICE_LINE_VW,CISADM,W1_ON_INVOICE_LINE_VW,
JSERGEANT,W1_ON_INVOICE_VW,CISADM,W1_ON_INVOICE_VW,
JSERGEANT,W1_ON_MATERIAL_ISSUE_VW,CISADM,W1_ON_MATERIAL_ISSUE_VW,
JSERGEANT,W1_ON_MATERIAL_RETURN_LINE_VW,CISADM,W1_ON_MATERIAL_RETURN_LINE_VW,
JSERGEANT,W1_ON_MATERIAL_RETURN_VW,CISADM,W1_ON_MATERIAL_RETURN_VW,
JSERGEANT,W1_ON_NODE_VW,CISADM,W1_ON_NODE_VW,
JSERGEANT,W1_ON_PURCHASE_ORDER_LINE_VW,CISADM,W1_ON_PURCHASE_ORDER_LINE_VW,
JSERGEANT,W1_ON_PURCHASE_ORDER_VW,CISADM,W1_ON_PURCHASE_ORDER_VW,
JSERGEANT,W1_ON_RECEIPT_LINE_VW,CISADM,W1_ON_RECEIPT_LINE_VW,
JSERGEANT,W1_ON_RECEIPT_VW,CISADM,W1_ON_RECEIPT_VW,
JSERGEANT,W1_ON_RETURN_LINE_VW,CISADM,W1_ON_RETURN_LINE_VW,
JSERGEANT,W1_ON_STOCK_ITEM_DTL_VW,CISADM,W1_ON_STOCK_ITEM_DTL_VW,
JSERGEANT,W1_ON_STOCK_ITEM_VW,CISADM,W1_ON_STOCK_ITEM_VW,
JSERGEANT,W1_ON_STOCK_TRANS_VW,CISADM,W1_ON_STOCK_TRANS_VW,
JSERGEANT,W1_ON_VENDOR_LOC_VW,CISADM,W1_ON_VENDOR_LOC_VW,
JSERGEANT,W1_OVERHEAD,CISADM,W1_OVERHEAD,
JSERGEANT,W1_OVERHEAD_CHAR,CISADM,W1_OVERHEAD_CHAR,
JSERGEANT,W1_OVERHEAD_L,CISADM,W1_OVERHEAD_L,
JSERGEANT,W1_OVERHEAD_RESRC,CISADM,W1_OVERHEAD_RESRC,
JSERGEANT,W1_OVERTIME_TYPE,CISADM,W1_OVERTIME_TYPE,
JSERGEANT,W1_OVERTIME_TYPE_CHAR,CISADM,W1_OVERTIME_TYPE_CHAR,
JSERGEANT,W1_OVERTIME_TYPE_L,CISADM,W1_OVERTIME_TYPE_L,
JSERGEANT,W1_PARENT_NODE_TYPE,CISADM,W1_PARENT_NODE_TYPE,
JSERGEANT,W1_PARENT_ORG_MT_VW,CISADM,W1_PARENT_ORG_MT_VW,
JSERGEANT,W1_PARENT_ORG_VW,CISADM,W1_PARENT_ORG_VW,
JSERGEANT,W1_PAYMENT_TERM,CISADM,W1_PAYMENT_TERM,
JSERGEANT,W1_PAYMENT_TERM_CHAR,CISADM,W1_PAYMENT_TERM_CHAR,
JSERGEANT,W1_PAYMENT_TERM_L,CISADM,W1_PAYMENT_TERM_L,
JSERGEANT,W1_PEER_NODE,CISADM,W1_PEER_NODE,
JSERGEANT,W1_PEER_NODE_TYPE,CISADM,W1_PEER_NODE_TYPE,
JSERGEANT,W1_PEER_SPECIFICATION,CISADM,W1_PEER_SPECIFICATION,
JSERGEANT,W1_PERMIT,CISADM,W1_PERMIT,
JSERGEANT,W1_PERMIT_ASSET_LOCATION,CISADM,W1_PERMIT_ASSET_LOCATION,
JSERGEANT,W1_PERMIT_CHAR,CISADM,W1_PERMIT_CHAR,
JSERGEANT,W1_PERMIT_CLASS,CISADM,W1_PERMIT_CLASS,
JSERGEANT,W1_PERMIT_CLASS_CHAR,CISADM,W1_PERMIT_CLASS_CHAR,
JSERGEANT,W1_PERMIT_CLASS_L,CISADM,W1_PERMIT_CLASS_L,
JSERGEANT,W1_PERMIT_DOCUMENT,CISADM,W1_PERMIT_DOCUMENT,
JSERGEANT,W1_PERMIT_EMPLOYEE_LOG,CISADM,W1_PERMIT_EMPLOYEE_LOG,
JSERGEANT,W1_PERMIT_IDENTIFIER,CISADM,W1_PERMIT_IDENTIFIER,
JSERGEANT,W1_PERMIT_K,CISADM,W1_PERMIT_K,
JSERGEANT,W1_PERMIT_LOG,CISADM,W1_PERMIT_LOG,
JSERGEANT,W1_PERMIT_LOG_PARM,CISADM,W1_PERMIT_LOG_PARM,
JSERGEANT,W1_PERMIT_NOTE,CISADM,W1_PERMIT_NOTE,
JSERGEANT,W1_PERMIT_RESOURCE,CISADM,W1_PERMIT_RESOURCE,
JSERGEANT,W1_PERMIT_TMPL,CISADM,W1_PERMIT_TMPL,
JSERGEANT,W1_PERMIT_TMPL_CHAR,CISADM,W1_PERMIT_TMPL_CHAR,
JSERGEANT,W1_PERMIT_TMPL_CHKLST,CISADM,W1_PERMIT_TMPL_CHKLST,
JSERGEANT,W1_PERMIT_TMPL_DOCUMENT,CISADM,W1_PERMIT_TMPL_DOCUMENT,
JSERGEANT,W1_PERMIT_TMPL_L,CISADM,W1_PERMIT_TMPL_L,
JSERGEANT,W1_PERMIT_TMPL_NOTE,CISADM,W1_PERMIT_TMPL_NOTE,
JSERGEANT,W1_PERMIT_TMPL_RESRC,CISADM,W1_PERMIT_TMPL_RESRC,
JSERGEANT,W1_PERMIT_TMPL_SVC_HIST_TYPE,CISADM,W1_PERMIT_TMPL_SVC_HIST_TYPE,
JSERGEANT,W1_PI_CNT_LINE,CISADM,W1_PI_CNT_LINE,
JSERGEANT,W1_PI_CNT_LINE_CHAR,CISADM,W1_PI_CNT_LINE_CHAR,
JSERGEANT,W1_PI_CNT_LINE_K,CISADM,W1_PI_CNT_LINE_K,
JSERGEANT,W1_PI_CNT_LINE_LOG,CISADM,W1_PI_CNT_LINE_LOG,
JSERGEANT,W1_PI_CNT_LINE_LOG_PARM,CISADM,W1_PI_CNT_LINE_LOG_PARM,
JSERGEANT,W1_PI_CNT_MST,CISADM,W1_PI_CNT_MST,
JSERGEANT,W1_PI_CNT_MST_CHAR,CISADM,W1_PI_CNT_MST_CHAR,
JSERGEANT,W1_PI_CNT_MST_K,CISADM,W1_PI_CNT_MST_K,
JSERGEANT,W1_PI_CNT_MST_LOG,CISADM,W1_PI_CNT_MST_LOG,
JSERGEANT,W1_PI_CNT_MST_LOG_PARM,CISADM,W1_PI_CNT_MST_LOG_PARM,
JSERGEANT,W1_PI_HEADER,CISADM,W1_PI_HEADER,
JSERGEANT,W1_PI_HEADER_CHAR,CISADM,W1_PI_HEADER_CHAR,
JSERGEANT,W1_PI_HEADER_K,CISADM,W1_PI_HEADER_K,
JSERGEANT,W1_PI_HEADER_LOG,CISADM,W1_PI_HEADER_LOG,
JSERGEANT,W1_PI_HEADER_LOG_PARM,CISADM,W1_PI_HEADER_LOG_PARM,
JSERGEANT,W1_PLANNER,CISADM,W1_PLANNER,
JSERGEANT,W1_PLANNER_CHAR,CISADM,W1_PLANNER_CHAR,
JSERGEANT,W1_PLANNER_L,CISADM,W1_PLANNER_L,
JSERGEANT,W1_PO_HEADER,CISADM,W1_PO_HEADER,
JSERGEANT,W1_PO_HEADER_CHAR,CISADM,W1_PO_HEADER_CHAR,
JSERGEANT,W1_PO_HEADER_COST_CENTER,CISADM,W1_PO_HEADER_COST_CENTER,
JSERGEANT,W1_PO_HEADER_DOCUMENT,CISADM,W1_PO_HEADER_DOCUMENT,
JSERGEANT,W1_PO_HEADER_IDENTIFIER,CISADM,W1_PO_HEADER_IDENTIFIER,
JSERGEANT,W1_PO_HEADER_K,CISADM,W1_PO_HEADER_K,
JSERGEANT,W1_PO_HEADER_LOG,CISADM,W1_PO_HEADER_LOG,
JSERGEANT,W1_PO_HEADER_LOG_PARM,CISADM,W1_PO_HEADER_LOG_PARM,
JSERGEANT,W1_PO_HEADER_NOTE,CISADM,W1_PO_HEADER_NOTE,
JSERGEANT,W1_PO_LINE,CISADM,W1_PO_LINE,
JSERGEANT,W1_PO_LINE_CHAR,CISADM,W1_PO_LINE_CHAR,
JSERGEANT,W1_PO_LINE_COST_CENTER,CISADM,W1_PO_LINE_COST_CENTER,
JSERGEANT,W1_PO_LINE_DOCUMENT,CISADM,W1_PO_LINE_DOCUMENT,
JSERGEANT,W1_PO_LINE_K,CISADM,W1_PO_LINE_K,
JSERGEANT,W1_PO_LINE_LOG,CISADM,W1_PO_LINE_LOG,
JSERGEANT,W1_PO_LINE_LOG_PARM,CISADM,W1_PO_LINE_LOG_PARM,
JSERGEANT,W1_PO_LINE_MFR,CISADM,W1_PO_LINE_MFR,
JSERGEANT,W1_PO_LINE_NOTE,CISADM,W1_PO_LINE_NOTE,
JSERGEANT,W1_PO_LINE_TAX_LINE,CISADM,W1_PO_LINE_TAX_LINE,
JSERGEANT,W1_PROCESS,CISADM,W1_PROCESS,
JSERGEANT,W1_PROCESS_CHAR,CISADM,W1_PROCESS_CHAR,
JSERGEANT,W1_PROCESS_DOCUMENT,CISADM,W1_PROCESS_DOCUMENT,
JSERGEANT,W1_PROCESS_IDENTIFIER,CISADM,W1_PROCESS_IDENTIFIER,
JSERGEANT,W1_PROCESS_K,CISADM,W1_PROCESS_K,
JSERGEANT,W1_PROCESS_LOC,CISADM,W1_PROCESS_LOC,
JSERGEANT,W1_PROCESS_LOG,CISADM,W1_PROCESS_LOG,
JSERGEANT,W1_PROCESS_LOG_PARM,CISADM,W1_PROCESS_LOG_PARM,
JSERGEANT,W1_PROCESS_TYPE,CISADM,W1_PROCESS_TYPE,
JSERGEANT,W1_PROCESS_TYPE_CHAR,CISADM,W1_PROCESS_TYPE_CHAR,
JSERGEANT,W1_PROCESS_TYPE_L,CISADM,W1_PROCESS_TYPE_L,
JSERGEANT,W1_PROJECT,CISADM,W1_PROJECT,
JSERGEANT,W1_PROJECT_CATEGORY,CISADM,W1_PROJECT_CATEGORY,
JSERGEANT,W1_PROJECT_CATEGORY_CHAR,CISADM,W1_PROJECT_CATEGORY_CHAR,
JSERGEANT,W1_PROJECT_CATEGORY_L,CISADM,W1_PROJECT_CATEGORY_L,
JSERGEANT,W1_PROJECT_CATEGORY_LOG,CISADM,W1_PROJECT_CATEGORY_LOG,
JSERGEANT,W1_PROJECT_CATEGORY_LOG_PARM,CISADM,W1_PROJECT_CATEGORY_LOG_PARM,
JSERGEANT,W1_PROJECT_CHAR,CISADM,W1_PROJECT_CHAR,
JSERGEANT,W1_PROJECT_COST_CENTER,CISADM,W1_PROJECT_COST_CENTER,
JSERGEANT,W1_PROJECT_DOCUMENT,CISADM,W1_PROJECT_DOCUMENT,
JSERGEANT,W1_PROJECT_IDENTIFIER,CISADM,W1_PROJECT_IDENTIFIER,
JSERGEANT,W1_PROJECT_K,CISADM,W1_PROJECT_K,
JSERGEANT,W1_PROJECT_LOG,CISADM,W1_PROJECT_LOG,
JSERGEANT,W1_PROJECT_LOG_PARM,CISADM,W1_PROJECT_LOG_PARM,
JSERGEANT,W1_PROJECT_NOTE,CISADM,W1_PROJECT_NOTE,
JSERGEANT,W1_PROPERTY_UNIT,CISADM,W1_PROPERTY_UNIT,
JSERGEANT,W1_PROPERTY_UNIT_CHAR,CISADM,W1_PROPERTY_UNIT_CHAR,
JSERGEANT,W1_PROPERTY_UNIT_L,CISADM,W1_PROPERTY_UNIT_L,
JSERGEANT,W1_PR_HDR,CISADM,W1_PR_HDR,
JSERGEANT,W1_PR_HDR_CHAR,CISADM,W1_PR_HDR_CHAR,
JSERGEANT,W1_PR_HDR_COST_CTR,CISADM,W1_PR_HDR_COST_CTR,
JSERGEANT,W1_PR_HDR_DOCUMENT,CISADM,W1_PR_HDR_DOCUMENT,
JSERGEANT,W1_PR_HDR_IDENTIFIER,CISADM,W1_PR_HDR_IDENTIFIER,
JSERGEANT,W1_PR_HDR_K,CISADM,W1_PR_HDR_K,
JSERGEANT,W1_PR_HDR_LOG,CISADM,W1_PR_HDR_LOG,
JSERGEANT,W1_PR_HDR_LOG_PARM,CISADM,W1_PR_HDR_LOG_PARM,
JSERGEANT,W1_PR_HDR_NOTE,CISADM,W1_PR_HDR_NOTE,
JSERGEANT,W1_PR_LINE,CISADM,W1_PR_LINE,
JSERGEANT,W1_PR_LINE_CHAR,CISADM,W1_PR_LINE_CHAR,
JSERGEANT,W1_PR_LINE_COST,CISADM,W1_PR_LINE_COST,
JSERGEANT,W1_PR_LINE_DOCUMENT,CISADM,W1_PR_LINE_DOCUMENT,
JSERGEANT,W1_PR_LINE_K,CISADM,W1_PR_LINE_K,
JSERGEANT,W1_PR_LINE_LOG,CISADM,W1_PR_LINE_LOG,
JSERGEANT,W1_PR_LINE_LOG_PARM,CISADM,W1_PR_LINE_LOG_PARM,
JSERGEANT,W1_PR_LINE_MFR,CISADM,W1_PR_LINE_MFR,
JSERGEANT,W1_PR_LINE_NOTE,CISADM,W1_PR_LINE_NOTE,
JSERGEANT,W1_PR_LINE_TXLN,CISADM,W1_PR_LINE_TXLN,
JSERGEANT,W1_PURCHASE_CMDTY,CISADM,W1_PURCHASE_CMDTY,
JSERGEANT,W1_PURCHASE_CMDTY_CHAR,CISADM,W1_PURCHASE_CMDTY_CHAR,
JSERGEANT,W1_PURCHASE_CMDTY_L,CISADM,W1_PURCHASE_CMDTY_L,
JSERGEANT,W1_QUESTION,CISADM,W1_QUESTION,
JSERGEANT,W1_QUESTION_ANSWER,CISADM,W1_QUESTION_ANSWER,
JSERGEANT,W1_QUESTION_ANSWER_L,CISADM,W1_QUESTION_ANSWER_L,
JSERGEANT,W1_QUESTION_L,CISADM,W1_QUESTION_L,
JSERGEANT,W1_RCPT_HDR,CISADM,W1_RCPT_HDR,
JSERGEANT,W1_RCPT_HDR_CHAR,CISADM,W1_RCPT_HDR_CHAR,
JSERGEANT,W1_RCPT_HDR_DOCUMENT,CISADM,W1_RCPT_HDR_DOCUMENT,
JSERGEANT,W1_RCPT_HDR_IDENTIFIER,CISADM,W1_RCPT_HDR_IDENTIFIER,
JSERGEANT,W1_RCPT_HDR_K,CISADM,W1_RCPT_HDR_K,
JSERGEANT,W1_RCPT_HDR_LOG,CISADM,W1_RCPT_HDR_LOG,
JSERGEANT,W1_RCPT_HDR_LOG_PARM,CISADM,W1_RCPT_HDR_LOG_PARM,
JSERGEANT,W1_RCPT_HDR_NOTE,CISADM,W1_RCPT_HDR_NOTE,
JSERGEANT,W1_RCPT_LINE,CISADM,W1_RCPT_LINE,
JSERGEANT,W1_RCPT_LINE_CHAR,CISADM,W1_RCPT_LINE_CHAR,
