OWNER,TABLE_NAME,TABLE_COMMENT,TABLESPACE_NAME,TEMPORARY,PARTITIONED,NUM_ROWS,BLOCKS,AVG_ROW_LEN,LAST_ANALYZED
CISADM,C1_PROD_COMP_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:08
CISADM,C1_PROD_ELIG_CRIT,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:08
CISADM,C1_PROD_ELIG_CRIT_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:08
CISADM,C1_PROD_ELIG_CRIT_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:08
CISADM,C1_PROD_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:08
CISADM,C1_PROD_RULE,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:08
CISADM,C1_PROD_RULE_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:08
CISADM,C1_PROD_RULE_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:08
CISADM,C1_PROD_VER,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:08
CISADM,C1_PROD_VER_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:08
CISADM,C1_PROD_VER_K,,,N,NO,0,,0,2026-01-07 21:29:08
CISADM,C1_PROD_VER_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:08
CISADM,C1_PROD_VER_LOG,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:08
CISADM,C1_PROD_VER_LOG_PARM,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:08
CISADM,C1_PROD_VER_RULE,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:08
CISADM,C1_PROV_CONFIG_OPT,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:08
CISADM,C1_PROV_CONFIG_OPT_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:08
CISADM,C1_PROV_CONFIG_SATY,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:08
CISADM,C1_PROV_CONFIG_SATY_OVRD,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:08
CISADM,C1_RC_CALC_GTT,,,Y,NO,,,,
CISADM,C1_RC_CALC_LN_GTT,,,Y,NO,,,,
CISADM,C1_RC_CHAR_GTT,,,Y,NO,,,,
CISADM,C1_RC_READ_GTT,,,Y,NO,,,,
CISADM,C1_RC_SQ_GTT,,,Y,NO,,,,
CISADM,C1_RC_TRACE_GTT,,,Y,NO,,,,
CISADM,C1_REPRESENTATIVE,,CISTS_01,N,NO,35,4,117,2026-02-18 02:13:50
CISADM,C1_REPRESENTATIVE_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:08
CISADM,C1_REPRESENTATIVE_L,,CISTS_01,N,NO,35,4,33,2026-01-17 22:11:34
CISADM,C1_REPRESENTATIVE_LOG,,CISTS_01,N,NO,36,5,98,2026-01-07 21:29:08
CISADM,C1_REPRESENTATIVE_LOG_PARM,,CISTS_01,N,NO,38,4,30,2026-01-07 21:29:08
CISADM,C1_REP_GRP_MEM,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:08
CISADM,C1_RS_POST_PROC,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:08
CISADM,C1_RS_POST_PROC_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:08
CISADM,C1_RS_PRE_PROC,,CISTS_01,N,NO,200,8,26,2026-02-11 02:19:09
CISADM,C1_RS_PRE_PROC_L,,CISTS_01,N,NO,191,8,34,2026-01-28 02:15:04
CISADM,C1_RS_RV2,,CISTS_01,N,NO,156,8,35,2026-02-11 02:19:09
CISADM,C1_RS_RV2_L,,CISTS_01,N,NO,156,8,52,2026-02-11 02:19:40
CISADM,C1_SA_CONT_PROD,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:09
CISADM,C1_SPR_MKT_OPT,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:09
CISADM,C1_SPR_MKT_OPT_SA,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:09
CISADM,C1_SS_CONT_OVRD,,CISTS_01,N,NO,26,8,90,2026-02-14 22:21:36
CISADM,C1_SS_CONT_OVRD_K,,,N,NO,26,,16,2026-02-14 22:21:36
CISADM,C1_TOU_MAP,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:09
CISADM,C1_TOU_MAP_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:09
CISADM,C1_TOU_MAP_DATA,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:09
CISADM,C1_TOU_MAP_DATA_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:09
CISADM,C1_TOU_MAP_K,,,N,NO,0,,0,2026-01-07 21:29:09
CISADM,C1_TOU_MAP_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:09
CISADM,C1_TOU_MAP_LOG,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:09
CISADM,C1_TOU_MAP_LOG_PARM,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:09
CISADM,C1_TOU_MAP_TMPLT,,CISTS_01,N,NO,1,4,2138,2026-01-07 21:29:09
CISADM,C1_TOU_MAP_TMPLT_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:09
CISADM,C1_TOU_MAP_TMPLT_L,,CISTS_01,N,NO,1,4,66,2026-01-07 21:29:09
CISADM,C1_TOU_MAP_TYPE,,CISTS_01,N,NO,1,4,101,2026-01-07 21:29:09
CISADM,C1_TOU_MAP_TYPE_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:09
CISADM,C1_TOU_MAP_TYPE_L,,CISTS_01,N,NO,1,4,52,2026-01-07 21:29:09
CISADM,C1_TOU_MAP_TYPE_TMPLT,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:09
CISADM,C1_USAGE,,CISTS_01,N,NO,684082,44032,402,2026-01-09 02:21:13
CISADM,C1_USAGE_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:10
CISADM,C1_USAGE_K,,,N,NO,684078,,18,2026-01-07 21:29:11
CISADM,C1_USAGE_LOG,,CISTS_01,N,NO,3421984,77056,104,2026-01-09 02:23:10
CISADM,C1_USAGE_LOG_PARM,,CISTS_01,N,NO,3421984,39936,47,2026-01-09 02:20:40
CISADM,C1_USER_CIS_DIV,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:19
CISADM,C1_USER_TNDR_SRCE,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:19
CISADM,C1_WEB_USER,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:19
CISADM,C1_WEB_USER_ACCT,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:19
CISADM,C1_WEB_USER_ACCT_LOG,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:19
CISADM,C1_WEB_USER_ACCT_LOG_PARM,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:19
CISADM,C1_WEB_USER_K,,,N,NO,0,,0,2026-01-07 21:29:19
CISADM,C1_WEB_USER_LOG,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:19
CISADM,C1_WEB_USER_LOG_PARM,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:19
CISADM,CI_ACCT,,CISTS_01,N,NO,92087,4608,195,2026-02-27 02:14:38
CISADM,CI_ACCT_ALERT,,CISTS_01,N,NO,7444,95,34,2026-01-09 02:12:49
CISADM,CI_ACCT_APAY,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:20
CISADM,CI_ACCT_APAY_K,,,N,NO,0,,0,2026-01-07 21:29:20
CISADM,CI_ACCT_CHAR,,CISTS_01,N,NO,87657,1792,62,2026-01-29 02:18:03
CISADM,CI_ACCT_K,,,N,NO,92072,,16,2026-01-07 21:29:21
CISADM,CI_ACCT_MGMT_GR,,CISTS_01,N,NO,1,4,14,2026-01-07 21:29:21
CISADM,CI_ACCT_MGMT_GR_L,,CISTS_01,N,NO,1,4,31,2026-01-16 02:05:30
CISADM,CI_ACCT_MGRP_RL,,CISTS_01,N,NO,5,4,34,2026-01-07 21:29:21
CISADM,CI_ACCT_MSG,,CISTS_01,N,NO,72,4,22,2026-01-09 02:12:11
CISADM,CI_ACCT_MSG_PRM,,CISTS_01,N,NO,142,5,29,2026-01-09 02:12:11
CISADM,CI_ACCT_PER,,CISTS_01,N,NO,92111,3712,101,2026-02-13 02:17:12
CISADM,CI_ACCT_REL_TYP,,CISTS_01,N,NO,14,4,12,2026-01-16 02:05:30
CISADM,CI_ACCT_REL_TYP_L,,CISTS_01,N,NO,14,4,28,2026-01-09 02:12:14
CISADM,CI_ACC_GRP,,CISTS_01,N,NO,1,4,16,2026-01-09 02:12:18
CISADM,CI_ACC_GRP_DAR,,CISTS_01,N,NO,1,4,29,2026-01-09 02:12:17
CISADM,CI_ACC_GRP_L,,CISTS_01,N,NO,1,4,35,2026-01-09 02:12:26
CISADM,CI_ACC_GRP_ROLE,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:22
CISADM,CI_ADJ,,CISTS_01,N,NO,430339,17408,121,2026-02-18 02:13:39
CISADM,CI_ADJT_ADJTPRF,,CISTS_01,N,NO,94,4,21,2026-01-09 02:12:31
CISADM,CI_ADJ_APREQ,,CISTS_01,N,NO,441,32,222,2026-02-18 02:13:50
CISADM,CI_ADJ_APREQ_K,,,N,NO,441,,18,2026-01-07 21:29:23
CISADM,CI_ADJ_CALC_LN,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:23
CISADM,CI_ADJ_CAN_RSN,,CISTS_01,N,NO,6,4,8,2026-01-16 02:05:27
CISADM,CI_ADJ_CAN_RSN_L,,CISTS_01,N,NO,6,4,36,2026-01-16 02:05:31
CISADM,CI_ADJ_CHAR,,CISTS_01,N,NO,4165,61,81,2026-01-15 02:19:58
CISADM,CI_ADJ_CL_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:23
CISADM,CI_ADJ_K,,,N,NO,426177,,18,2026-01-07 21:29:23
CISADM,CI_ADJ_STG_CTL,,CISTS_01,N,NO,1,4,38,2026-01-07 21:29:23
CISADM,CI_ADJ_STG_CTL_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:23
CISADM,CI_ADJ_STG_CTL_MSGP,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:24
CISADM,CI_ADJ_STG_UP,,CISTS_01,N,NO,1452,46,83,2026-01-07 21:29:24
CISADM,CI_ADJ_STG_UP_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:24
CISADM,CI_ADJ_STG_UP_MSGP,,CISTS_01,N,NO,1503,16,26,2026-01-07 21:29:24
CISADM,CI_ADJ_TYPE,,CISTS_01,N,NO,95,7,92,2026-01-23 02:18:52
CISADM,CI_ADJ_TYPE_L,,CISTS_01,N,NO,95,5,90,2026-02-18 02:13:50
CISADM,CI_ADJ_TYP_PROF,,CISTS_01,N,NO,3,4,12,2026-01-20 02:18:25
CISADM,CI_ADJ_TYP_PROF_L,,CISTS_01,N,NO,3,4,33,2026-01-20 02:18:25
CISADM,CI_ADJ_TY_ALG,,CISTS_01,N,NO,98,5,33,2026-01-09 02:12:16
CISADM,CI_ADJ_TY_CHAR,,CISTS_01,N,NO,1,4,53,2026-01-09 02:12:32
CISADM,CI_ADM_RVW_SCH,,CISTS_01,N,NO,7959,120,22,2026-02-27 02:12:58
CISADM,CI_ALERT_TYPE,,CISTS_01,N,NO,12,4,18,2026-02-13 02:16:58
CISADM,CI_ALERT_TYPE_L,,CISTS_01,N,NO,12,4,44,2026-02-14 22:23:50
CISADM,CI_ALG,,CISTS_01,N,NO,5720,91,34,2026-01-13 02:15:06
CISADM,CI_ALG_L,,CISTS_01,N,NO,5720,67,64,2026-01-09 02:12:46
CISADM,CI_ALG_PARM,,CISTS_01,N,NO,7838,104,50,2026-01-15 02:21:36
CISADM,CI_ALG_TYPE,,CISTS_01,N,NO,5369,111,58,2026-01-13 02:15:07
CISADM,CI_ALG_TYPE_L,,CISTS_01,N,NO,5369,399,443,2026-01-09 02:13:18
CISADM,CI_ALG_TYPE_PRM,,CISTS_01,N,NO,6264,67,26,2026-01-13 02:15:06
CISADM,CI_ALG_TYPE_PRM_L,,CISTS_01,N,NO,6264,74,55,2026-01-13 02:15:06
CISADM,CI_ALG_VER,,CISTS_01,N,NO,5395,64,29,2026-01-13 02:15:05
CISADM,CI_AM_ACTIVITY_TYPE,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:25
CISADM,CI_AM_ACTIVITY_TYPE_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:25
CISADM,CI_AM_REQ,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:25
CISADM,CI_AM_REQ_K,,,N,NO,0,,0,2026-01-07 21:29:25
CISADM,CI_AM_REQ_LOG,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:25
CISADM,CI_AM_REQ_LOG_PARM,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:25
CISADM,CI_APAY_CLR_STG,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:25
CISADM,CI_APAY_CLR_STG_K,,,N,NO,0,,0,2026-01-07 21:29:25
CISADM,CI_APAY_RT_TYPE,,CISTS_01,N,NO,2,4,103,2026-01-07 21:29:25
CISADM,CI_APAY_RT_TYPE_L,,CISTS_01,N,NO,2,4,46,2026-01-07 21:29:25
CISADM,CI_APAY_SRC,,CISTS_01,N,NO,11,4,85,2026-01-07 21:29:25
CISADM,CI_APAY_SRC_L,,CISTS_01,N,NO,11,4,69,2026-01-30 02:21:34
CISADM,CI_APPR_PROF,,CISTS_01,N,NO,2,4,1031,2026-01-09 02:12:20
CISADM,CI_APPR_PROF_L,,CISTS_01,N,NO,2,4,54,2026-01-09 02:12:27
CISADM,CI_APPR_REQ,,CISTS_01,N,NO,15373,1536,651,2026-02-18 02:13:51
CISADM,CI_APPR_REQ_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:26
CISADM,CI_APPR_REQ_K,,,N,NO,15369,,18,2026-01-07 21:29:26
CISADM,CI_APPR_REQ_LOG,,CISTS_01,N,NO,98370,3456,109,2026-01-23 02:19:05
CISADM,CI_APPR_REQ_LOG_PARM,,CISTS_01,N,NO,45736,640,44,2026-01-23 02:18:57
CISADM,CI_APP_SVC_ACC,,CISTS_01,N,NO,10747,168,34,2026-01-09 02:13:03
CISADM,CI_APP_SVC_SCTY,,CISTS_01,N,NO,3,4,35,2026-01-16 02:05:27
CISADM,CI_APREQ_TYPE,,CISTS_01,N,NO,2,4,19,2026-01-09 02:12:17
CISADM,CI_APREQ_TYPE_L,,CISTS_01,N,NO,2,4,29,2026-01-09 02:12:25
CISADM,CI_ARC_ROOT_INST,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:26
CISADM,CI_ARC_ROOT_INST_K,,,N,NO,0,,0,2026-01-07 21:29:26
CISADM,CI_ARC_ROOT_OBJ,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:27
CISADM,CI_ARC_ROOT_OBJ_K,,,N,NO,0,,0,2026-01-07 21:29:27
CISADM,CI_ARC_ROOT_PK,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:27
CISADM,CI_AUDIT,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:27
CISADM,CI_AUDIT_K,,,N,NO,0,,0,2026-01-07 21:29:27
CISADM,CI_BAL_CTL_GRP,,CISTS_01,N,NO,25,4,45,2026-01-31 22:17:15
CISADM,CI_BAL_CTL_MEM,,CISTS_01,N,NO,8508,112,57,2026-01-07 21:29:27
CISADM,CI_BAL_CTL_TMP,,CISTS_01,N,NO,6077,76,43,2026-01-07 21:29:27
CISADM,CI_BANK,,CISTS_01,N,NO,1,4,9,2026-01-07 21:29:27
CISADM,CI_BANK_ACCOUNT,,CISTS_01,N,NO,1,4,59,2026-01-16 02:05:26
CISADM,CI_BANK_ACCOUNT_L,,CISTS_01,N,NO,1,4,73,2026-01-16 02:05:25
CISADM,CI_BANK_L,,CISTS_01,N,NO,1,4,58,2026-01-16 02:05:31
CISADM,CI_BATCH_CTRL,,CISTS_01,N,NO,2394,96,153,2026-02-04 02:18:22
CISADM,CI_BATCH_CTRL_ALG,,CISTS_01,N,NO,520,16,38,2026-01-23 02:18:50
CISADM,CI_BATCH_CTRL_L,,CISTS_01,N,NO,2394,256,529,2026-01-23 02:18:54
CISADM,CI_BATCH_CTRL_P,,CISTS_01,N,NO,13148,145,45,2026-01-15 02:21:38
CISADM,CI_BATCH_CTRL_P_L,,CISTS_01,N,NO,13148,393,167,2026-01-09 02:13:18
CISADM,CI_BATCH_INST,,CISTS_01,N,NO,674580,5120,46,2026-02-14 22:23:54
CISADM,CI_BATCH_JOB,,CISTS_01,N,NO,1500,48,112,2026-01-23 02:18:00
CISADM,CI_BATCH_JOB_K,,,N,NO,1446,,20,2026-01-07 21:29:28
CISADM,CI_BATCH_JOB_PRM,,CISTS_01,N,NO,7627,72,42,2026-01-09 02:12:46
CISADM,CI_BATCH_RUN,,CISTS_01,N,NO,659829,4992,47,2026-01-21 02:21:40
CISADM,CI_BATCH_THD,,CISTS_01,N,NO,674478,6272,60,2026-02-14 22:23:59
CISADM,CI_BCHG_LINE_UP,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:30
CISADM,CI_BCHG_READ,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:30
CISADM,CI_BCHG_SQ,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:30
CISADM,CI_BCHG_UP,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:30
CISADM,CI_BCHG_UP_EXCP,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:30
CISADM,CI_BCHG_UP_OVRD,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:30
CISADM,CI_BCHG_UP_READ,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:30
CISADM,CI_BCHG_UP_SQ,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:30
CISADM,CI_BCHG_UP_XTYP,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:30
CISADM,CI_BCHG_UP_XTYP_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:30
CISADM,CI_BF,,CISTS_01,N,NO,275,16,66,2026-02-13 02:16:07
CISADM,CI_BFCH_TOUGRP,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:30
CISADM,CI_BF_CHAR,,CISTS_01,N,NO,370,12,53,2026-01-09 02:12:36
CISADM,CI_BF_CHAR_DST,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:31
CISADM,CI_BF_L,,CISTS_01,N,NO,275,8,58,2026-02-11 02:19:09
CISADM,CI_BF_VAL,,CISTS_01,N,NO,826,24,52,2026-01-28 02:15:06
CISADM,CI_BILL,,CISTS_01,N,NO,653581,24576,147,2026-02-11 02:19:44
CISADM,CI_BILL_CAN_RSN,,CISTS_01,N,NO,10,4,11,2026-01-09 02:12:13
CISADM,CI_BILL_CAN_RSN_L,,CISTS_01,N,NO,10,4,35,2026-01-09 02:12:28
CISADM,CI_BILL_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:33
CISADM,CI_BILL_CHG,,CISTS_01,N,NO,18110,285,79,2026-01-09 02:13:05
CISADM,CI_BILL_CHG_K,,,N,NO,18110,,18,2026-01-07 21:29:33
CISADM,CI_BILL_CYC,,CISTS_01,N,NO,11,8,14,2026-02-13 02:15:39
CISADM,CI_BILL_CYC_L,,CISTS_01,N,NO,11,8,30,2026-02-13 02:15:39
CISADM,CI_BILL_CYC_SCH,,CISTS_01,N,NO,441,8,42,2026-02-13 02:15:46
CISADM,CI_BILL_CYC_SEC,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:33
CISADM,CI_BILL_EXCP,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:33
CISADM,CI_BILL_K,,,N,NO,653570,,18,2026-01-07 21:29:33
CISADM,CI_BILL_MSG,,CISTS_01,N,NO,11,4,20,2026-01-09 02:12:27
CISADM,CI_BILL_MSGS,,CISTS_01,N,NO,989473,8669,21,2026-01-09 02:15:02
CISADM,CI_BILL_MSG_L,,CISTS_01,N,NO,11,4,154,2026-01-09 02:12:25
CISADM,CI_BILL_MSG_PRM,,CISTS_01,N,NO,18714,183,31,2026-01-09 02:12:56
CISADM,CI_BILL_PERIOD,,CISTS_01,N,NO,3,8,12,2026-02-13 02:15:32
CISADM,CI_BILL_PERIOD_L,,CISTS_01,N,NO,3,8,32,2026-02-13 02:15:33
CISADM,CI_BILL_PER_SCH,,CISTS_01,N,NO,53,8,28,2026-02-13 02:15:39
CISADM,CI_BILL_ROUTING,,CISTS_01,N,NO,293327,16384,198,2026-02-14 22:24:02
CISADM,CI_BILL_RT_TYPE,,CISTS_01,N,NO,2,4,37,2026-01-09 02:12:14
CISADM,CI_BILL_RT_TYPE_L,,CISTS_01,N,NO,2,4,37,2026-02-11 02:19:41
CISADM,CI_BILL_RVW_SCH,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:35
CISADM,CI_BILL_SA,,CISTS_01,N,NO,2439561,34176,39,2026-01-09 02:20:11
CISADM,CI_BILL_SCNR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:36
CISADM,CI_BILL_SCNR_K,,,N,NO,0,,0,2026-01-07 21:29:36
CISADM,CI_BILL_SCNR_SQ,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:36
CISADM,CI_BILL_SEG_TYP,,CISTS_01,N,NO,8,4,77,2026-01-09 02:12:17
CISADM,CI_BILL_SEG_TYP_L,,CISTS_01,N,NO,8,4,40,2026-01-09 02:12:33
CISADM,CI_BPRT_GRP,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:36
CISADM,CI_BPRT_GRP_K,,,N,NO,0,,0,2026-01-07 21:29:36
CISADM,CI_BPRT_SGRP_SA,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:36
CISADM,CI_BPRT_SUBGRP,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:36
CISADM,CI_BSEG,,CISTS_01,N,NO,2219024,139264,190,2026-02-18 02:14:01
CISADM,CI_BSEG_CALC,,CISTS_01,N,NO,2239642,47104,101,2026-02-14 22:24:17
CISADM,CI_BSEG_CALC_LN,,CISTS_01,N,NO,2562108,78848,167,2026-02-03 02:15:06
CISADM,CI_BSEG_CL_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:42
CISADM,CI_BSEG_EXCP,,CISTS_01,N,NO,3463,256,172,2026-02-14 22:23:51
CISADM,CI_BSEG_ITEM,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:42
CISADM,CI_BSEG_K,,,N,NO,2218965,,18,2026-01-07 21:29:43
CISADM,CI_BSEG_MSG,,CISTS_01,N,NO,49337,512,21,2026-01-09 02:13:09
CISADM,CI_BSEG_READ,,CISTS_01,N,NO,3267813,103424,114,2026-02-12 02:14:44
CISADM,CI_BSEG_SQ,,CISTS_01,N,NO,3747321,29696,31,2026-01-09 02:19:16
CISADM,CI_BUD_PLAN,,CISTS_01,N,NO,2,4,60,2026-01-16 02:05:28
CISADM,CI_BUD_PLAN_L,,CISTS_01,N,NO,2,4,40,2026-01-09 02:12:31
CISADM,CI_BUD_RVW,,CISTS_01,N,NO,1103,11,32,2026-01-07 21:29:47
CISADM,CI_B_CHG_LINE,,CISTS_01,N,NO,18110,297,67,2026-01-07 21:29:47
CISADM,CI_B_CHG_TMPLT,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:47
CISADM,CI_B_CHG_TMPLT_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:47
CISADM,CI_B_LN_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:47
CISADM,CI_B_LN_UP_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:47
CISADM,CI_B_TMPLT_LINE,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:47
CISADM,CI_B_TMPLT_LINE_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:47
CISADM,CI_B_TMPLT_SQ,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:47
CISADM,CI_B_TM_LN_CHA,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:47
CISADM,CI_CAL_GL,,CISTS_01,N,NO,1,4,9,2026-01-20 02:18:25
CISADM,CI_CAL_GL_L,,CISTS_01,N,NO,1,4,26,2026-01-15 02:21:35
CISADM,CI_CAL_HOL,,CISTS_01,N,NO,114,4,36,2026-01-09 02:12:14
CISADM,CI_CAL_HOL_L,,CISTS_01,N,NO,114,4,41,2026-01-23 02:18:52
CISADM,CI_CAL_PERIOD,,CISTS_01,N,NO,60,4,45,2026-01-23 02:18:50
CISADM,CI_CAL_PERIOD_L,,CISTS_01,N,NO,60,4,31,2026-01-15 02:21:35
CISADM,CI_CAL_WORK,,CISTS_01,N,NO,3,4,26,2026-01-09 02:12:32
CISADM,CI_CAL_WORK_L,,CISTS_01,N,NO,3,4,49,2026-01-09 02:12:30
CISADM,CI_CAMPAIGN,,CISTS_01,N,NO,11,4,166,2026-01-16 02:05:25
CISADM,CI_CAMPAIGN_L,,CISTS_01,N,NO,11,4,128,2026-01-16 02:05:28
CISADM,CI_CAMP_ALG,,CISTS_01,N,NO,13,4,37,2026-01-16 02:05:30
CISADM,CI_CAMP_FLD_TYPE,,CISTS_01,N,NO,95,7,95,2026-01-07 21:29:48
CISADM,CI_CAMP_FLD_TYPE_L,,CISTS_01,N,NO,95,5,90,2026-01-07 21:29:48
CISADM,CI_CASE,,CISTS_01,N,NO,2,4,345,2026-01-16 02:05:24
CISADM,CI_CASE_CHAR,,CISTS_01,N,NO,6,4,67,2026-01-07 21:29:48
CISADM,CI_CASE_K,,,N,NO,2,,16,2026-01-07 21:29:48
CISADM,CI_CASE_LOG,,CISTS_01,N,NO,6,4,131,2026-01-22 02:15:50
CISADM,CI_CASE_LOG_PARM,,CISTS_01,N,NO,0,0,0,2026-01-07 21:29:48
CISADM,CI_CASE_STATUS,,CISTS_01,N,NO,24,4,74,2026-01-09 02:12:32
CISADM,CI_CASE_STATUS_L,,CISTS_01,N,NO,24,4,47,2026-01-16 02:05:28
CISADM,CI_CASE_ST_ALG,,CISTS_01,N,NO,17,4,50,2026-01-07 21:29:48
CISADM,CI_CASE_ST_CHTY,,CISTS_01,N,NO,9,4,38,2026-01-07 21:29:48
CISADM,CI_CASE_TR_RULE,,CISTS_01,N,NO,22,4,57,2026-01-07 21:29:48
CISADM,CI_CASE_TR_RULE_L,,CISTS_01,N,NO,22,4,57,2026-01-07 21:29:48
CISADM,CI_CASE_TYPE,,CISTS_01,N,NO,5,4,114,2026-01-31 22:17:15
CISADM,CI_CASE_TYPE_ALG,,CISTS_01,N,NO,3,4,37,2026-01-07 21:29:48
CISADM,CI_CASE_TYPE_L,,CISTS_01,N,NO,5,4,257,2026-01-16 02:05:26
CISADM,CI_CC,,CISTS_01,N,NO,122436,7550,375,2026-02-27 02:14:57
CISADM,CI_CCL_CTL_ALG,,CISTS_01,N,NO,82,5,39,2026-01-15 02:21:35
CISADM,CI_CC_CHAR,,CISTS_01,N,NO,520,13,76,2026-01-16 02:05:31
CISADM,CI_CC_CL,,CISTS_01,N,NO,8,4,8,2026-01-09 02:12:20
CISADM,CI_CC_CL_L,,CISTS_01,N,NO,8,4,32,2026-01-09 02:12:20
CISADM,CI_CC_K,,,N,NO,117931,,16,2026-01-07 21:29:49
CISADM,CI_CC_LOG,,CISTS_01,N,NO,1030,32,96,2026-02-27 02:15:24
CISADM,CI_CC_LOG_K,,,N,NO,1030,,18,2026-01-07 21:29:50
